title,media,date,datetime,desc,link,img,Category
Nurse in Germany suspected of replacing Covid vaccines with ...,The Guardian,3 weeks ago,2021-08-14 21:14:49.383270,"Nurse in Germany suspected of replacing Covid vaccines with saline solution. Authorities say about 8,600 people may have been affected. See all our coronavirus ...",https://www.theguardian.com/world/2021/aug/11/nurse-in-germany-suspected-of-replacing-covid-vaccines-with-saline-solution,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"More Children Are Catching COVID-19, But It's Unclear If They ...",NPR,3 weeks ago,2021-08-14 21:14:49.385183,Coronavirus cases among children are rising at a time when the highly infectious delta variant is advancing across the United States at a rapid clip.,https://www.npr.org/sections/coronavirus-live-updates/2021/08/10/1026375608/nearly-94-000-kids-got-covid-19-last-week-they-were-15-of-all-new-infections,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Delta variant renders herd immunity from Covid 'mythical',The Guardian,3 weeks ago,2021-08-14 21:14:49.387113,"... people were vaccinated against measles, the virus cannot transmit in the population,” he told the all-party parliamentary group (APPG) on coronavirus.",https://www.theguardian.com/world/2021/aug/10/delta-variant-renders-herd-immunity-from-covid-mythical,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
DeSantis Says Superintendents Could Lose Pay If They Order ...,NPR,3 weeks ago,2021-08-14 21:14:49.389180,DeSantis Says Superintendents Could Lose Pay If They Order School Masks : Coronavirus Updates Gov. Ron DeSantis ratcheted up a confrontation with school ...,https://www.npr.org/sections/coronavirus-live-updates/2021/08/09/1026299001/florida-governor-desantis-school-superintendent-salary-masks,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Anti-vaccine protesters storm BBC HQ – years after it moved out,The Guardian,4 weeks ago,2021-08-07 21:14:50.118060,"Group gain access to old Television Centre in west London, which is now mostly rented by ITV daytime shows. Coronavirus – latest updates · See all our ...",https://www.theguardian.com/world/2021/aug/09/confused-anti-vaccine-protesters-storm-bbc-hq-years-after-moved-out,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"With Record-High Cases, Florida Emerges As COVID-19 ...",NPR,4 weeks ago,2021-08-07 21:14:50.120123,"The coronavirus is running rampant in Florida as case numbers climb to an all-time high and hospitals start to fill up. On Sunday, approximately 1 in 4 ...",https://www.npr.org/sections/coronavirus-live-updates/2021/08/08/1025964502/florida-hospitals-covid-19-cases-record-high,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Is the coronavirus pandemic over at last?,BBC,4 weeks ago,2021-08-07 21:14:50.122107,"But since then, nine in 10 adults in Scotland have received one shot of a coronavirus vaccine and more than seven in 10 have had both doses, a similar story ...",https://www.bbc.com/news/uk-scotland-58112939,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
'All the beds are taken up by Covid victims': Hospitals in the ...,CNN,4 weeks ago,2021-08-07 21:14:50.124066,"Even though there's no coronavirus in any of the vaccines used in the US, breakthrough infections are expected -- like with other vaccines. ... Those who do get ...",https://www.cnn.com/2021/08/08/health/us-coronavirus-sunday/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Explainer: Beyond Delta, scientists are watching new ...",Reuters,4 weeks ago,2021-08-07 21:14:50.126009,"But this version of the coronavirus, first identified in Peru in December, may be receding, several infectious disease experts told Reuters. The WHO classifies ...",https://www.reuters.com/world/india/beyond-delta-scientists-are-watching-new-coronavirus-variants-2021-08-08/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Florida children's hospitals are overwhelmed with coronavirus ...,CNN,4 weeks ago,2021-08-07 21:14:50.127990,"A surge in Covid-19 cases and hospitalizations, fueled by the rapid spread of the Delta coronavirus variant, is happening in the US as millions of children ...",https://www.cnn.com/2021/08/07/health/us-coronavirus-saturday/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
What experts are learning about the Lambda coronavirus variant,CNN,1 month ago,2021-08-04 21:14:50.131474,"(CNN) As the coronavirus pandemic continues, infections caused by the Lambda variant have been emerging in the United States, including in Texas, ...",https://www.cnn.com/2021/08/07/health/lambda-coronavirus-variant-wellness-explainer/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Argentina partially reopens after weeks of declining COVID ...,Al Jazeera,1 month ago,2021-08-04 21:14:50.134794,"Argentina will relax coronavirus restrictions as infection and mortality rates fall, the government announced on Friday, even as the South American nation ...",https://www.aljazeera.com/news/2021/8/6/argentina-partially-reopens-after-weeks-of-declining-covid-cases,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
CNN Fires Three Employees For Coming To Work Unvaccinated,NPR,1 month ago,2021-08-04 21:14:50.138050,CNN Fires Three Employees For Coming To Work Unvaccinated : Coronavirus Updates The memo was obtained by The Associated Press after its contents were first ...,https://www.npr.org/sections/coronavirus-live-updates/2021/08/05/1025319741/cnn-fires-three-employees-work-unvaccinated,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Fully vaccinated people who get a Covid-19 breakthrough ...,CNN,1 month ago,2021-08-04 21:14:50.141267,Woman hospitalized with Covid comes home to find husband has died from it. ivermectin coronavirus fda deworming livestock ftr brown dnt nr vpx_00002005 ...,https://www.cnn.com/2021/08/05/health/us-coronavirus-thursday/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Global Covid Case Total Passes 200 Million,The New York Times,1 month ago,2021-08-04 21:14:50.688650,"World's Coronavirus Infection Total Passes Staggering Figure: 200 Million. Vaccines have weakened the link between surging cases and serious illness, but in ...",https://www.nytimes.com/2021/08/04/world/europe/covid-global-cases-200-million.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Serious Cases Remain Rare, But Coronavirus Infections In ...",NPR,1 month ago,2021-08-04 21:14:50.692304,"As coronavirus cases climb worryingly across the United States, a recent study shows that the number of children contracting the virus ""steadily increased"" ...",https://www.npr.org/2021/08/05/1025011194/serious-cases-remain-rare-but-coronavirus-in-children-on-the-rise-too,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Delta plus: What we know about the latest coronavirus variant,CNET,1 month ago,2021-08-04 21:14:50.696048,"Though news of coronavirus variants (alpha, beta, delta, lambda and so on) can be overwhelming, not every variant is cause for more concern than the original ...",https://www.cnet.com/health/delta-plus-what-we-know-about-the-latest-coronavirus-variant/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
What does the Delta variant have in store for the United States ...,Science,1 month ago,2021-08-04 21:14:50.699870,"We asked coronavirus experts. By Meredith Wadman Aug. 4, 2021 , 6:50 PM. The United States is standing at a dire inflection point ...",https://www.sciencemag.org/news/2021/08/what-does-delta-variant-have-store-us-we-asked-coronavirus-experts,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Fitness enthusiast, 42, who rejected vaccine, dies of Covid",The Guardian,1 month ago,2021-08-04 21:14:50.703402,"But he was left in intensive care after catching coronavirus, and told his consultant before he was ventilated that he wished he had been vaccinated.",https://www.theguardian.com/world/2021/aug/04/fit-and-healthy-man-42-from-southport-who-rejected-vaccine-dies-of-covid,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus infections three times lower in double vaccinated ...,Imperial College London,1 month ago,2021-08-04 21:14:50.706985,New research has found that double vaccinated people were three times less likely than unvaccinated people to test positive for the coronavirus.,https://www.imperial.ac.uk/news/227713/coronavirus-infections-three-times-lower-double/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The delta-plus coronavirus variant: Here's what we know,The Washington Post,1 month ago,2021-08-04 21:14:50.711093,"South Korea's Disease Control and Prevention Agency said Tuesday that it had recorded at least two cases of the new coronavirus delta-plus variant, ...",https://www.washingtonpost.com/health/2021/08/03/delta-plus-coronavirus-variant-explained/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus (COVID-19) Update: August 3, 2021 | FDA",,1 month ago,2021-08-04 21:14:50.716065,"Coronavirus (COVID-19) Update: August 3, 2021 · In mid-July, the FDA held a stakeholder call to discuss COVID-19 vaccines, including preliminary reports of ...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-august-3-2021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
S.Korea on alert for new Delta Plus COVID-19 variant,Reuters,1 month ago,2021-08-04 21:14:50.719611,"A woman gets a coronavirus disease (COVID-19) test at a coronavirus testing site in Seoul, South Korea, July 15, 2021. REUTERS/Kim Hong-Ji. Summary.",https://www.reuters.com/world/asia-pacific/skorea-detects-its-first-two-cases-delta-plus-covid-19-variant-2021-08-03/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus latest updates: Coronavirus vaccinations are ...,The Washington Post,1 month ago,2021-08-04 21:14:50.723099,"The United States on Monday reported that 70 percent of adults had received at least one dose of the coronavirus vaccine, a benchmark President Biden had ...",https://www.washingtonpost.com/nation/2021/08/02/coronavirus-covid-live-updates-us/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Wild US deer found with coronavirus antibodies,National Geographic,1 month ago,2021-08-04 21:14:51.459853,A new study detected coronavirus antibodies in 40 percent of deer tested this year. Here's why that matters. ByDina Fine Maron.,https://www.nationalgeographic.com/animals/article/wild-us-deer-found-with-coronavirus-antibodies,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
The coronavirus is rife in common US deer,Nature,1 month ago,2021-08-04 21:14:51.464374,"The coronavirus is rife in common US deer. Survey results show that many white-tailed deer, a familiar sight on US lawns and golf courses, have antibodies to ...",https://www.nature.com/articles/d41586-021-02110-8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Republican report says coronavirus leaked from China lab ...,Reuters,1 month ago,2021-08-04 21:14:51.467830,China denies a genetically modified coronavirus leaked from the facility in Wuhan - where the first COVID-19 cases were detected in 2019 - a leading but ...,https://www.reuters.com/world/us/us-republican-report-says-coronavirus-leaked-chinese-lab-scientists-still-2021-08-02/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
UK scientists believe it is 'almost certain' a coronavirus variant ...,CNN,1 month ago,2021-08-04 21:14:51.471060,"UK scientists believe it is 'almost certain' a coronavirus variant will emerge that beats current vaccines. By Mick Krever, CNN.",https://www.cnn.com/2021/08/01/health/uk-scientists-covid-variant-beat-vaccines-intl/index.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Coronavirus (COVID-19) Update: July 30, 2021 | FDA",,1 month ago,2021-08-04 21:14:51.473980,"Coronavirus (COVID-19) Update: July 30, 2021 ... The U.S. Food and Drug Administration today announced the following actions taken in its ongoing response effort ...",https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-july-30-2021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Vaccinated People With Breakthrough Infections Can Spread ...,NPR,1 month ago,2021-08-04 21:14:51.476969,"... fully vaccinated people and the other cases, suggesting the viral load of vaccinated and unvaccinated persons infected with the coronavirus is similar.",https://www.npr.org/sections/coronavirus-live-updates/2021/07/30/1022867219/cdc-study-provincetown-delta-vaccinated-breakthrough-mask-guidance,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
CDC warns that delta variant is as contagious as chickenpox ...,CNBC,1 month ago,2021-08-04 21:14:51.479952,Healthcare personnel work in a coronavirus disease (COVID-19) intensive care unit where they are dealing with a surge in cases of the Delta variant at ...,https://www.cnbc.com/2021/07/30/delta-cdc-warns-variant-is-as-contagious-as-chickenpox-may-make-people-sicker.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Coronavirus live news: WHO says Delta variant not more ...,The Guardian,1 month ago,2021-08-04 21:14:51.482873,"Coronavirus live news: WHO says Delta variant not more deadly – as it happened · Summary · Official death toll in Mexico rises to above 240,000 · More than 40,000 ...",https://www.theguardian.com/world/live/2021/jul/30/coronavirus-live-news-philippines-locks-down-13-million-in-manila-japan-to-expand-state-of-emergency,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
'The war has changed': Internal CDC document urges new ...,The Washington Post,1 month ago,2021-08-04 21:14:51.485791,"The delta variant of the coronavirus appears to cause more severe illness than earlier variants and spreads as easily as chickenpox, according to an ...",https://www.washingtonpost.com/health/2021/07/29/cdc-mask-guidance/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
Another coronavirus variant has reached Florida. Here's what ...,The Washington Post,1 month ago,2021-08-04 21:14:51.488696,"A coronavirus variant discovered in Colombia is showing up among patients in South Florida, increasing infections and putting health officials on alert as ...",https://www.washingtonpost.com/health/2021/07/28/colombia-variant-coronavirus-florida/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
"Opinion | Why Is the FDA Attacking a Safe, Effective Drug?",Wall Street Journal,1 month ago,2021-08-04 21:14:52.014063,https://www.wsj.com/articles/fda-ivermectin-covid-19-coronavirus-masks-anti-science-11627482393. Share. Facebook; Twitter; LinkedIn; Copy Link.,https://www.wsj.com/articles/fda-ivermectin-covid-19-coronavirus-masks-anti-science-11627482393,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Coronavirus
